Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
28,No,Travel_Rarely,1217,Research & Development,1,bachelors_degree,Medical,high,Female,67,high,one,Research Scientist,low,Married,3591,12719,1,No,25,Outstanding,high,one,3,3,better,3,2,1,2
38,No,Travel_Rarely,723,Sales,2,masters_degree,Marketing,meduim,Female,77,low,two,Sales Representative,very_high,Married,5405,4244,2,Yes,20,Outstanding,low,two,20,4,good,4,2,0,3
26,No,Travel_Rarely,572,Sales,10,bachelors_degree,Medical,high,Male,46,high,two,Sales Executive,very_high,Single,4684,9125,1,No,13,Excellent,low,zero,5,4,better,5,3,1,2
58,No,Travel_Frequently,1216,Research & Development,15,masters_degree,Life Sciences,low,Male,87,high,four,Research Director,high,Married,15787,21624,2,Yes,14,Excellent,meduim,zero,23,3,better,2,2,2,2
18,No,Non-Travel,1431,Research & Development,14,bachelors_degree,Medical,meduim,Female,33,high,one,Research Scientist,high,Single,1514,8018,1,No,16,Excellent,high,zero,0,4,bad,0,0,0,0
31,Yes,Travel_Rarely,359,Human Resources,18,Doctorate,Human Resources,very_high,Male,89,very_high,one,Human Resources,low,Married,2956,21495,0,No,17,Excellent,high,zero,2,4,better,1,0,0,0
29,Yes,Travel_Rarely,350,Human Resources,13,bachelors_degree,Human Resources,low,Male,56,meduim,one,Human Resources,low,Divorced,2335,3157,4,Yes,15,Excellent,very_high,three,4,3,better,2,2,2,0
45,No,Non-Travel,589,Sales,2,masters_degree,Life Sciences,high,Female,67,high,two,Sales Executive,high,Married,5154,19665,4,No,22,Outstanding,meduim,two,10,3,best,8,7,5,7
36,No,Travel_Rarely,430,Research & Development,2,masters_degree,Other,very_high,Female,73,high,two,Research Scientist,meduim,Married,6962,19573,4,Yes,22,Outstanding,very_high,one,15,2,better,1,0,0,0
43,No,Travel_Frequently,1422,Sales,2,masters_degree,Life Sciences,low,Male,92,high,two,Sales Executive,very_high,Married,5675,19246,1,No,20,Outstanding,high,one,7,5,better,7,7,7,7
27,No,Travel_Frequently,1297,Research & Development,5,some_college,Life Sciences,very_high,Female,53,high,one,Laboratory Technician,very_high,Single,2379,19826,0,Yes,14,Excellent,high,zero,6,3,good,5,4,0,2
29,No,Travel_Frequently,574,Research & Development,20,no_college,Medical,very_high,Male,40,high,one,Laboratory Technician,very_high,Married,3812,7003,1,No,13,Excellent,meduim,zero,11,3,best,11,8,3,10
32,No,Travel_Frequently,1318,Sales,10,masters_degree,Marketing,very_high,Male,79,high,two,Sales Executive,very_high,Single,4648,26075,8,No,13,Excellent,high,zero,4,2,best,0,0,0,0
42,No,Non-Travel,355,Research & Development,10,masters_degree,Technical Degree,high,Male,38,high,one,Research Scientist,high,Married,2936,6161,3,No,22,Outstanding,meduim,two,10,1,good,6,3,3,3
47,No,Travel_Rarely,207,Research & Development,9,masters_degree,Life Sciences,meduim,Female,64,high,one,Laboratory Technician,high,Single,2105,5411,4,No,12,Excellent,high,zero,7,2,better,2,2,2,0
46,No,Travel_Rarely,706,Research & Development,2,some_college,Life Sciences,very_high,Male,82,high,three,Manufacturing Director,very_high,Divorced,8578,19989,3,No,14,Excellent,high,one,12,4,good,9,8,4,7
28,No,Non-Travel,280,Human Resources,1,some_college,Life Sciences,high,Male,43,high,one,Human Resources,very_high,Divorced,2706,10494,1,No,15,Excellent,meduim,one,3,2,better,3,2,2,2
29,No,Travel_Rarely,726,Research & Development,29,no_college,Life Sciences,very_high,Male,93,low,two,Healthcare Representative,high,Divorced,6384,21143,8,No,17,Excellent,very_high,two,11,3,better,7,0,1,6
42,No,Travel_Rarely,1142,Research & Development,8,bachelors_degree,Life Sciences,very_high,Male,81,high,one,Laboratory Technician,high,Single,3968,13624,4,No,13,Excellent,very_high,zero,8,3,better,0,0,0,0
32,Yes,Travel_Rarely,414,Sales,2,masters_degree,Marketing,high,Male,82,meduim,two,Sales Executive,meduim,Single,9907,26186,7,Yes,12,Excellent,high,zero,7,3,good,2,2,2,2
46,No,Travel_Rarely,1319,Sales,3,bachelors_degree,Technical Degree,low,Female,45,very_high,four,Sales Executive,low,Divorced,13225,7739,2,No,12,Excellent,very_high,one,25,5,better,19,17,2,8
27,No,Travel_Rarely,728,Sales,23,no_college,Medical,meduim,Female,36,meduim,two,Sales Representative,high,Married,3540,7018,1,No,21,Outstanding,very_high,one,9,5,better,9,8,5,8
29,No,Travel_Rarely,352,Human Resources,6,no_college,Medical,very_high,Male,87,meduim,one,Human Resources,meduim,Married,2804,15434,1,No,11,Excellent,very_high,zero,1,3,better,1,0,0,0
43,No,Travel_Rarely,823,Research & Development,6,bachelors_degree,Medical,low,Female,81,meduim,five,Manager,high,Married,19392,22539,7,No,13,Excellent,very_high,zero,21,2,better,16,12,6,14
48,No,Travel_Rarely,1224,Research & Development,10,bachelors_degree,Life Sciences,very_high,Male,91,meduim,five,Research Director,meduim,Married,19665,13583,4,No,12,Excellent,very_high,zero,29,3,better,22,10,12,9
29,Yes,Travel_Frequently,459,Research & Development,24,some_college,Life Sciences,very_high,Male,73,meduim,one,Research Scientist,very_high,Single,2439,14753,1,Yes,24,Outstanding,meduim,zero,1,3,good,1,0,1,0
46,Yes,Travel_Rarely,1254,Sales,10,bachelors_degree,Life Sciences,high,Female,64,high,three,Sales Executive,meduim,Married,7314,14011,5,No,21,Outstanding,high,three,14,2,better,8,7,0,7
27,No,Travel_Frequently,1131,Research & Development,15,bachelors_degree,Life Sciences,very_high,Female,77,meduim,one,Research Scientist,low,Married,4774,23844,0,No,19,Excellent,very_high,one,8,2,good,7,6,7,3
39,No,Travel_Rarely,835,Research & Development,19,masters_degree,Other,very_high,Male,41,high,two,Research Scientist,very_high,Divorced,3902,5141,8,No,14,Excellent,meduim,three,7,2,better,2,2,2,2
55,No,Travel_Rarely,836,Research & Development,2,masters_degree,Technical Degree,meduim,Male,98,meduim,one,Research Scientist,very_high,Married,2662,7975,8,No,20,Outstanding,meduim,one,19,2,best,5,2,0,4
28,No,Travel_Rarely,1172,Sales,3,bachelors_degree,Medical,meduim,Female,78,high,one,Sales Representative,meduim,Married,2856,3692,1,No,19,Excellent,very_high,one,1,3,better,1,0,0,0
30,Yes,Travel_Rarely,945,Sales,9,bachelors_degree,Medical,meduim,Male,89,high,one,Sales Representative,very_high,Single,1081,16019,1,No,13,Excellent,high,zero,1,3,good,1,0,0,0
22,Yes,Travel_Rarely,391,Research & Development,7,no_college,Life Sciences,very_high,Male,75,high,one,Research Scientist,meduim,Single,2472,26092,1,Yes,23,Outstanding,low,zero,1,2,better,1,0,0,0
36,No,Travel_Rarely,1266,Sales,10,masters_degree,Technical Degree,meduim,Female,63,meduim,two,Sales Executive,high,Married,5673,6060,1,Yes,13,Excellent,low,one,10,4,better,10,9,1,7
31,No,Travel_Rarely,311,Research & Development,20,bachelors_degree,Life Sciences,meduim,Male,89,high,two,Laboratory Technician,high,Divorced,4197,18624,1,No,11,Excellent,low,one,10,2,better,10,8,0,2
34,No,Travel_Rarely,1480,Sales,4,bachelors_degree,Life Sciences,high,Male,64,high,three,Sales Executive,very_high,Married,9713,24444,2,Yes,13,Excellent,very_high,three,9,3,better,5,3,1,0
29,No,Travel_Rarely,592,Research & Development,7,bachelors_degree,Life Sciences,very_high,Male,59,high,one,Laboratory Technician,low,Single,2062,19384,3,No,14,Excellent,meduim,zero,11,2,better,3,2,1,2
37,No,Travel_Rarely,783,Research & Development,7,masters_degree,Medical,very_high,Male,78,high,two,Research Scientist,low,Married,4284,13588,5,Yes,22,Outstanding,high,one,16,2,better,5,3,0,4
35,No,Travel_Rarely,219,Research & Development,16,some_college,Other,very_high,Female,44,meduim,two,Manufacturing Director,meduim,Married,4788,25388,0,Yes,11,Excellent,very_high,zero,4,2,better,3,2,0,2
45,No,Travel_Rarely,556,Research & Development,25,some_college,Life Sciences,meduim,Female,93,meduim,two,Manufacturing Director,very_high,Married,5906,23888,0,No,13,Excellent,very_high,two,10,2,good,9,8,3,8
36,No,Travel_Frequently,1213,Human Resources,2,no_college,Human Resources,meduim,Male,94,meduim,two,Human Resources,very_high,Single,3886,4223,1,No,21,Outstanding,very_high,zero,10,2,good,10,1,0,8
40,No,Travel_Rarely,1137,Research & Development,1,masters_degree,Life Sciences,low,Male,98,high,four,Manager,low,Divorced,16823,18991,2,No,11,Excellent,low,one,22,3,better,19,7,11,16
26,No,Travel_Rarely,482,Research & Development,1,some_college,Life Sciences,meduim,Female,90,meduim,one,Research Scientist,high,Married,2933,14908,1,Yes,13,Excellent,high,one,1,3,good,1,0,1,0
27,No,Travel_Rarely,511,Sales,2,some_college,Medical,low,Female,89,very_high,two,Sales Executive,high,Single,6500,26997,0,No,14,Excellent,meduim,zero,9,5,good,8,7,0,7
48,No,Travel_Frequently,117,Research & Development,22,bachelors_degree,Medical,very_high,Female,58,high,four,Manager,very_high,Divorced,17174,2437,3,No,11,Excellent,meduim,one,24,3,better,22,17,4,7
44,No,Travel_Rarely,170,Research & Development,1,masters_degree,Life Sciences,meduim,Male,78,very_high,two,Healthcare Representative,low,Married,5033,9364,2,No,15,Excellent,very_high,one,10,5,better,2,0,2,2
34,Yes,Non-Travel,967,Research & Development,16,masters_degree,Technical Degree,very_high,Male,85,low,one,Research Scientist,low,Married,2307,14460,1,Yes,23,Outstanding,meduim,one,5,2,better,5,2,3,0
56,Yes,Travel_Rarely,1162,Research & Development,24,some_college,Life Sciences,low,Male,97,high,one,Laboratory Technician,very_high,Single,2587,10261,1,No,16,Excellent,very_high,zero,5,3,better,4,2,1,0
36,No,Travel_Rarely,335,Sales,17,some_college,Marketing,high,Male,33,meduim,two,Sales Executive,meduim,Married,5507,16822,2,No,16,Excellent,high,two,12,1,bad,4,2,1,3
41,No,Travel_Rarely,337,Sales,8,bachelors_degree,Marketing,high,Female,54,high,two,Sales Executive,meduim,Married,4393,26841,5,No,21,Outstanding,high,one,14,3,better,5,4,1,4
42,No,Travel_Rarely,1396,Research & Development,6,bachelors_degree,Medical,high,Male,83,high,three,Research Director,low,Married,13348,14842,9,No,13,Excellent,meduim,one,18,3,best,13,7,5,7
31,No,Travel_Rarely,1079,Sales,10,some_college,Medical,high,Female,86,high,two,Sales Executive,very_high,Divorced,6583,20115,2,Yes,11,Excellent,very_high,one,8,2,better,5,2,1,4
34,No,Travel_Rarely,735,Sales,3,no_college,Medical,very_high,Female,75,meduim,two,Sales Executive,very_high,Married,8103,16495,3,Yes,12,Excellent,high,zero,9,3,good,4,2,0,1
31,No,Travel_Rarely,471,Research & Development,4,bachelors_degree,Medical,low,Female,62,very_high,one,Laboratory Technician,high,Divorced,3978,16031,8,No,12,Excellent,meduim,one,4,0,good,2,2,2,2
26,No,Travel_Frequently,1096,Research & Development,6,bachelors_degree,Other,high,Male,61,very_high,one,Laboratory Technician,very_high,Married,2544,7102,0,No,18,Excellent,low,one,8,3,better,7,7,7,7
45,No,Travel_Frequently,1297,Research & Development,1,masters_degree,Medical,meduim,Male,44,high,two,Healthcare Representative,high,Single,5399,14511,4,No,12,Excellent,high,zero,12,3,better,4,2,0,3
33,No,Travel_Rarely,217,Sales,10,masters_degree,Marketing,meduim,Male,43,high,two,Sales Executive,high,Single,5487,10410,1,No,14,Excellent,meduim,zero,10,2,good,10,4,0,9
28,No,Travel_Frequently,783,Sales,1,some_college,Life Sciences,high,Male,42,meduim,two,Sales Executive,very_high,Married,6834,19255,1,Yes,12,Excellent,high,one,7,2,better,7,7,0,7
29,Yes,Travel_Frequently,746,Sales,24,bachelors_degree,Technical Degree,high,Male,45,very_high,one,Sales Representative,low,Single,1091,10642,1,No,17,Excellent,very_high,zero,1,3,better,1,0,0,0
39,No,Non-Travel,1251,Sales,21,masters_degree,Life Sciences,low,Female,32,low,two,Sales Executive,high,Married,5736,3987,6,No,19,Excellent,high,one,10,1,better,3,2,1,2
27,No,Travel_Rarely,1354,Research & Development,2,masters_degree,Technical Degree,meduim,Male,41,high,one,Research Scientist,meduim,Married,2226,6073,1,No,11,Excellent,high,one,6,3,good,5,3,1,2
34,No,Travel_Frequently,735,Research & Development,22,masters_degree,Other,high,Male,86,meduim,two,Research Scientist,very_high,Married,5747,26496,1,Yes,15,Excellent,meduim,zero,16,3,better,15,10,6,11
28,Yes,Travel_Rarely,1475,Sales,13,some_college,Marketing,very_high,Female,84,high,two,Sales Executive,high,Single,9854,23352,3,Yes,11,Excellent,very_high,zero,6,0,better,2,0,2,2
47,No,Non-Travel,1169,Research & Development,14,masters_degree,Technical Degree,high,Male,64,high,two,Research Scientist,meduim,Married,5467,2125,8,No,18,Excellent,high,one,16,4,best,8,7,1,7
56,No,Travel_Rarely,1443,Sales,11,Doctorate,Marketing,very_high,Female,89,meduim,two,Sales Executive,low,Married,5380,20328,4,No,16,Excellent,high,one,6,3,better,0,0,0,0
39,No,Travel_Rarely,867,Research & Development,9,some_college,Medical,low,Male,87,high,two,Manufacturing Director,low,Married,5151,12315,1,No,25,Outstanding,very_high,one,10,3,better,10,0,7,9
38,No,Travel_Frequently,1394,Research & Development,8,bachelors_degree,Medical,very_high,Female,58,meduim,two,Research Scientist,meduim,Divorced,2133,18115,1,Yes,16,Excellent,high,one,20,3,better,20,11,0,7
58,No,Travel_Rarely,605,Sales,21,bachelors_degree,Life Sciences,very_high,Female,72,high,four,Manager,very_high,Married,17875,11761,4,Yes,13,Excellent,high,one,29,2,good,1,0,0,0
32,Yes,Travel_Frequently,238,Research & Development,5,some_college,Life Sciences,low,Female,47,very_high,one,Research Scientist,high,Single,2432,15318,3,Yes,14,Excellent,low,zero,8,2,better,4,1,0,3
38,No,Travel_Rarely,1206,Research & Development,9,some_college,Life Sciences,meduim,Male,71,high,one,Research Scientist,very_high,Divorced,4771,14293,2,No,19,Excellent,very_high,two,10,0,best,5,2,0,3
49,No,Travel_Frequently,1064,Research & Development,2,no_college,Life Sciences,meduim,Male,42,high,five,Research Director,very_high,Married,19161,13738,3,No,15,Excellent,very_high,zero,28,3,better,5,4,4,3
42,No,Travel_Rarely,419,Sales,12,masters_degree,Marketing,meduim,Male,77,high,two,Sales Executive,very_high,Divorced,5087,2900,3,Yes,12,Excellent,high,two,14,4,better,0,0,0,0
27,Yes,Travel_Frequently,1337,Human Resources,22,bachelors_degree,Human Resources,low,Female,58,meduim,one,Human Resources,meduim,Married,2863,19555,1,No,12,Excellent,low,zero,1,2,better,1,0,0,0
35,No,Travel_Rarely,682,Sales,18,masters_degree,Medical,meduim,Male,71,high,two,Sales Executive,low,Married,5561,15975,0,No,16,Excellent,very_high,one,6,2,bad,5,3,0,4
28,No,Non-Travel,1103,Research & Development,16,bachelors_degree,Medical,high,Male,49,high,one,Research Scientist,high,Single,2144,2122,1,No,14,Excellent,high,zero,5,3,good,5,3,1,4
31,No,Non-Travel,976,Research & Development,3,some_college,Medical,high,Male,48,high,one,Research Scientist,low,Divorced,3065,3995,1,Yes,13,Excellent,very_high,one,4,3,best,4,2,2,3
36,No,Non-Travel,1351,Research & Development,9,masters_degree,Life Sciences,low,Male,66,very_high,one,Laboratory Technician,meduim,Married,2810,9238,1,No,22,Outstanding,meduim,zero,5,3,better,5,4,0,2
34,No,Travel_Rarely,937,Sales,1,bachelors_degree,Marketing,low,Male,32,high,three,Sales Executive,very_high,Single,9888,6770,1,No,21,Outstanding,low,zero,14,3,good,14,8,2,1
34,No,Travel_Rarely,1239,Sales,13,masters_degree,Medical,very_high,Male,39,high,three,Sales Executive,high,Divorced,8628,22914,1,No,18,Excellent,high,one,9,2,good,8,7,1,1
26,No,Travel_Rarely,157,Research & Development,1,bachelors_degree,Medical,high,Male,95,high,one,Laboratory Technician,low,Single,2867,20006,0,No,13,Excellent,very_high,zero,8,6,good,7,7,7,6
29,No,Travel_Rarely,136,Research & Development,1,bachelors_degree,Life Sciences,low,Male,89,high,two,Healthcare Representative,low,Married,5373,6225,0,No,12,Excellent,low,one,6,5,good,5,3,0,2
32,No,Non-Travel,1146,Research & Development,15,masters_degree,Medical,high,Female,34,high,two,Healthcare Representative,very_high,Divorced,6667,16542,5,No,18,Excellent,meduim,one,9,6,better,5,1,1,2
31,No,Travel_Frequently,1125,Research & Development,1,bachelors_degree,Life Sciences,very_high,Male,48,low,two,Research Scientist,low,Married,5003,5771,1,No,21,Outstanding,meduim,zero,10,6,better,10,8,8,7
28,Yes,Travel_Rarely,1404,Research & Development,17,bachelors_degree,Technical Degree,high,Male,32,meduim,one,Laboratory Technician,very_high,Divorced,2367,18779,5,No,12,Excellent,low,one,6,2,good,4,1,0,3
38,No,Travel_Rarely,1404,Sales,1,bachelors_degree,Life Sciences,low,Male,59,meduim,one,Sales Representative,low,Single,2858,11473,4,No,14,Excellent,low,zero,20,3,good,1,0,0,0
35,No,Travel_Rarely,1224,Sales,7,masters_degree,Life Sciences,high,Female,55,high,two,Sales Executive,very_high,Married,5204,13586,1,Yes,11,Excellent,very_high,zero,10,2,better,10,8,0,9
27,No,Travel_Rarely,954,Sales,9,bachelors_degree,Marketing,very_high,Male,44,high,two,Sales Executive,very_high,Single,4105,5099,1,No,14,Excellent,low,zero,7,5,better,7,7,0,7
32,No,Travel_Rarely,1373,Research & Development,5,masters_degree,Life Sciences,very_high,Male,56,meduim,two,Manufacturing Director,very_high,Single,9679,10138,8,No,24,Outstanding,meduim,zero,8,1,better,1,0,0,0
31,Yes,Travel_Frequently,754,Sales,26,masters_degree,Marketing,low,Male,63,high,two,Sales Executive,very_high,Married,5617,21075,1,Yes,11,Excellent,high,zero,10,4,better,10,7,0,8
53,Yes,Travel_Rarely,1168,Sales,24,masters_degree,Life Sciences,low,Male,66,high,three,Sales Executive,low,Single,10448,5843,6,Yes,13,Excellent,meduim,zero,15,2,good,2,2,2,2
54,No,Travel_Rarely,155,Research & Development,9,some_college,Life Sciences,low,Female,67,high,two,Research Scientist,high,Married,2897,22474,3,No,11,Excellent,high,two,9,6,good,4,3,2,3
33,No,Travel_Frequently,1303,Research & Development,7,some_college,Life Sciences,very_high,Male,36,high,two,Healthcare Representative,high,Divorced,5968,18079,1,No,20,Outstanding,high,three,9,2,better,9,7,2,8
43,No,Travel_Rarely,574,Research & Development,11,bachelors_degree,Life Sciences,low,Male,30,high,three,Healthcare Representative,high,Married,7510,16873,1,No,17,Excellent,meduim,one,10,1,better,10,9,0,9
38,No,Travel_Frequently,1444,Human Resources,1,masters_degree,Other,very_high,Male,88,high,one,Human Resources,meduim,Married,2991,5224,0,Yes,11,Excellent,meduim,one,7,2,better,6,2,1,2
55,No,Travel_Rarely,189,Human Resources,26,masters_degree,Human Resources,high,Male,71,very_high,five,Manager,meduim,Married,19636,25811,4,Yes,18,Excellent,low,one,35,0,better,10,9,1,4
31,No,Travel_Rarely,1276,Research & Development,2,no_college,Medical,very_high,Female,59,low,one,Laboratory Technician,very_high,Divorced,1129,17536,1,Yes,11,Excellent,high,three,1,4,better,1,0,0,0
39,No,Travel_Rarely,119,Sales,15,masters_degree,Marketing,meduim,Male,77,high,four,Sales Executive,low,Single,13341,25098,0,No,12,Excellent,low,zero,21,3,better,20,8,11,10
42,No,Non-Travel,335,Research & Development,23,some_college,Life Sciences,very_high,Male,37,meduim,two,Research Scientist,high,Single,4332,14811,1,No,12,Excellent,very_high,zero,20,2,better,20,9,3,7
